title,month,production_budget,domestic_gross,worldwide_gross,net_prof,net_margin_%
The Unborn,1.0,16000000.0,42670410.0,78208812.0,62208812.0,79.54
The Untouchables,6.0,25000000.0,76270454.0,76270454.0,51270454.0,67.22
The Upside,1.0,37500000.0,108235497.0,119024536.0,81524536.0,68.49
The Upside of Anger,3.0,12000000.0,18761993.0,28915761.0,16915761.0,58.5
The Usual Suspects,8.0,6000000.0,23341568.0,34449356.0,28449356.0,82.58
The Valley of Decision,5.0,2160000.0,9132000.0,9132000.0,6972000.0,76.35
The Vatican Tapes,7.0,13000000.0,1784763.0,14929184.0,1929184.0,12.92
The Verdict,12.0,16000000.0,53977250.0,53977250.0,37977250.0,70.36
The Village,7.0,71682975.0,114197520.0,257641634.0,185958659.0,72.18
The Virgin Suicides,4.0,6000000.0,4859475.0,10619770.0,4619770.0,43.5
The Visit,9.0,5000000.0,65206105.0,98677816.0,93677816.0,94.93
The Visitor,4.0,4000000.0,9427026.0,19174817.0,15174817.0,79.14
The Vow,2.0,30000000.0,125014030.0,197618160.0,167618160.0,84.82
The Walk,9.0,35000000.0,10161183.0,61492104.0,26492104.0,43.08
The Wall,5.0,3000000.0,1803064.0,4495262.0,1495262.0,33.26
The Wash,11.0,4000000.0,10097096.0,10097096.0,6097096.0,60.38
The Watch,7.0,55000000.0,34353000.0,67130045.0,12130045.0,18.07
The Watcher,9.0,33000000.0,28946615.0,47267829.0,14267829.0,30.19
The Water Diviner,4.0,22500000.0,4200117.0,31054727.0,8554727.0,27.55
The Water Horse: Legend of the Deep,12.0,40000000.0,40412817.0,103429755.0,63429755.0,61.33
The Waterboy,11.0,23000000.0,161491646.0,190191646.0,167191646.0,87.91
The Way Way Back,7.0,5000000.0,21502690.0,26853810.0,21853810.0,81.38
The Way of the Gun,9.0,9000000.0,6047856.0,13061935.0,4061935.0,31.1
The Wedding Date,2.0,15000000.0,31726995.0,47175038.0,32175038.0,68.2
The Wedding Planner,1.0,28000000.0,60400856.0,94728529.0,66728529.0,70.44
The Wedding Ringer,1.0,23000000.0,64460211.0,80171596.0,57171596.0,71.31
The Whole Nine Yards,2.0,24000000.0,57262492.0,85527867.0,61527867.0,71.94
The Wild,4.0,80000000.0,37384046.0,99010667.0,19010667.0,19.2
The Wild Thornberrys Movie,12.0,25000000.0,40108697.0,60694737.0,35694737.0,58.81
The Wind That Shakes the Barley,3.0,8300000.0,1829142.0,25670174.0,17370174.0,67.67
The Witch,2.0,3500000.0,25138705.0,40454520.0,36954520.0,91.35
The Wizard of Oz,8.0,2777000.0,34063405.0,34305476.0,31528476.0,91.91
The Wolf of Wall Street,12.0,100000000.0,116900694.0,389870414.0,289870414.0,74.35
The Wolverine,7.0,115000000.0,132556852.0,416456852.0,301456852.0,72.39
The Woman in Black,2.0,15000000.0,54333290.0,128955898.0,113955898.0,88.37
The Women,9.0,16000000.0,26902075.0,50103808.0,34103808.0,68.07
The Wood,7.0,6000000.0,25059640.0,25059640.0,19059640.0,76.06
The Words,9.0,6000000.0,11494838.0,16369708.0,10369708.0,63.35
The World is Not Enough,11.0,135000000.0,126930660.0,361730660.0,226730660.0,62.68
The World's End,8.0,20000000.0,26004851.0,47508505.0,27508505.0,57.9
The Wrestler,12.0,6000000.0,26238243.0,46634275.0,40634275.0,87.13
The Wrong Man,12.0,1200000.0,2000000.0,2000000.0,800000.0,40.0
The X Files: Fight the Future,6.0,66000000.0,83898313.0,189176423.0,123176423.0,65.11
The X-Files: I Want to Believe,7.0,35000000.0,20982478.0,68170792.0,33170792.0,48.66
The Zookeeperâs Wife,3.0,20000000.0,17445186.0,26308749.0,6308749.0,23.98
There Will Be Blood,12.0,25000000.0,40222514.0,77208711.0,52208711.0,67.62
There's Something About Mary,7.0,22000000.0,176484651.0,369884651.0,347884651.0,94.05
They Live,11.0,4000000.0,13000000.0,13000774.0,9000774.0,69.23
Think Like a Man,4.0,12000000.0,91547205.0,113373764.0,101373764.0,89.42
Think Like a Man Too,6.0,24000000.0,65028687.0,70027933.0,46027933.0,65.73
Thinner,10.0,14000000.0,15171475.0,15171475.0,1171475.0,7.72
Thirteen,8.0,2000000.0,4601043.0,9505996.0,7505996.0,78.96
Thirteen Conversations About One Thing,5.0,3000000.0,3287435.0,3705923.0,705923.0,19.05
Thirteen Ghosts,10.0,19000000.0,41867960.0,68467960.0,49467960.0,72.25
This Christmas,11.0,13000000.0,49121934.0,49733545.0,36733545.0,73.86
This Means War,2.0,65000000.0,54760791.0,156974557.0,91974557.0,58.59
This is 40,12.0,35000000.0,67544505.0,90221182.0,55221182.0,61.21
This is England,7.0,2380000.0,327919.0,8739576.0,6359576.0,72.77
This is Where I Leave You,9.0,20000000.0,34296320.0,41296320.0,21296320.0,51.57
This is the End,6.0,32000000.0,101470202.0,126539117.0,94539117.0,74.71
Thor,5.0,150000000.0,181030624.0,449326618.0,299326618.0,66.62
Thor: Ragnarok,11.0,180000000.0,315058289.0,846980024.0,666980024.0,78.75
Thor: The Dark World,11.0,150000000.0,206362140.0,644602516.0,494602516.0,76.73
"Three Billboards Outside Ebbing, Missouri",11.0,12000000.0,54513740.0,160191915.0,148191915.0,92.51
Three Kingdoms: Resurrection of the Dragon,4.0,20000000.0,0.0,22139590.0,2139590.0,9.66
Three Kings,10.0,48000000.0,60652036.0,107752036.0,59752036.0,55.45
Thunder and the House of Magic,9.0,34000000.0,4091.0,62582520.0,28582520.0,45.67
Thunderball,12.0,9000000.0,63600000.0,141200000.0,132200000.0,93.63
Tian jiang xiong shi,9.0,65000000.0,74070.0,122519874.0,57519874.0,46.95
Time Bandits,11.0,12000000.0,37400000.0,37400000.0,25400000.0,67.91
Time Changer,10.0,825000.0,1500711.0,1500711.0,675711.0,45.03
Timecop,9.0,28000000.0,44853581.0,102053581.0,74053581.0,72.56
Tin Cup,8.0,45000000.0,53854588.0,75854588.0,30854588.0,40.68
Tinker Tailor Soldier Spy,12.0,21000000.0,24149393.0,81452811.0,60452811.0,74.22
Tiny Furniture,11.0,50000.0,391674.0,424149.0,374149.0,88.21
Titanic,12.0,200000000.0,659363944.0,2208208395.0,2008208395.0,90.94
To Die For,9.0,20000000.0,21284514.0,27688744.0,7688744.0,27.77
To Kill A Mockingbird,12.0,2000000.0,13129846.0,13129846.0,11129846.0,84.77
To Rome with Love,6.0,21500000.0,16684352.0,74326015.0,52826015.0,71.07
To Save a Life,1.0,500000.0,3777210.0,3824868.0,3324868.0,86.93
Tom Jones,10.0,1000000.0,37600000.0,37600000.0,36600000.0,97.34
Tom yum goong,9.0,5700000.0,12044087.0,43044087.0,37344087.0,86.76
Tomb Raider,3.0,90000000.0,58250803.0,273477501.0,183477501.0,67.09
Tombstone,12.0,25000000.0,56505065.0,56505065.0,31505065.0,55.76
Tomcats,3.0,11000000.0,13558739.0,13558739.0,2558739.0,18.87
Tomorrow Never Dies,12.0,110000000.0,125304276.0,339504276.0,229504276.0,67.6
Tomorrowland,5.0,170000000.0,93436322.0,206627518.0,36627518.0,17.73
Tooth Fairy,1.0,48000000.0,60022256.0,112610386.0,64610386.0,57.38
Tootsie,12.0,15000000.0,177200000.0,177200000.0,162200000.0,91.53
Top Five,12.0,12000000.0,25317379.0,26001741.0,14001741.0,53.85
Top Gun,5.0,15000000.0,179800601.0,356799634.0,341799634.0,95.8
Top Hat,9.0,609000.0,1782000.0,3202000.0,2593000.0,80.98
Topaz,12.0,4000000.0,6000000.0,6000000.0,2000000.0,33.33
"Tora, Tora, Tora",9.0,25000000.0,29548291.0,29548291.0,4548291.0,15.39
Torn Curtain,7.0,3000000.0,13000000.0,13000000.0,10000000.0,76.92
Torque,1.0,40000000.0,21176322.0,46176322.0,6176322.0,13.38
Total Recall,8.0,125000000.0,58877969.0,211856088.0,86856088.0,41.0
Total Recall,6.0,65000000.0,119394839.0,261400000.0,196400000.0,75.13
Touching the Void,1.0,2000000.0,4593598.0,15396525.0,13396525.0,87.01
Tower Heist,11.0,85000000.0,78046570.0,150422946.0,65422946.0,43.49
Towering Inferno,12.0,14000000.0,116000000.0,139700000.0,125700000.0,89.98
Toy Story,11.0,30000000.0,191796233.0,364545516.0,334545516.0,91.77
Toy Story 2,11.0,90000000.0,245852179.0,511358276.0,421358276.0,82.4
Toy Story 3,6.0,200000000.0,415004880.0,1068879522.0,868879522.0,81.29
Traffic,12.0,48000000.0,124107476.0,208300000.0,160300000.0,76.96
Training Day,10.0,45000000.0,76261036.0,104505362.0,59505362.0,56.94
Trainspotting,7.0,3100000.0,16501785.0,71558971.0,68458971.0,95.67
Trainwreck,7.0,35000000.0,110212700.0,141123897.0,106123897.0,75.2
Traitor,8.0,22000000.0,23530831.0,27882226.0,5882226.0,21.1
Trance,4.0,16000000.0,2322593.0,22594052.0,6594052.0,29.18
Transamerica,1.0,1000000.0,9015303.0,16553163.0,15553163.0,93.96
Transcendence,4.0,100000000.0,23022309.0,103039258.0,3039258.0,2.95
Transformers,7.0,151000000.0,319246193.0,708272592.0,557272592.0,78.68
Transformers: Age of Extinction,6.0,210000000.0,245439076.0,1104039076.0,894039076.0,80.98
Transformers: Dark of the Moon,6.0,195000000.0,352390543.0,1123790543.0,928790543.0,82.65
Transformers: Revenge of the Fallen,6.0,210000000.0,402111870.0,836519699.0,626519699.0,74.9
Transformers: The Last Knight,6.0,217000000.0,130168683.0,602893340.0,385893340.0,64.01
Transporter 3,11.0,40000000.0,31715062.0,107235592.0,67235592.0,62.7
Trapeze,5.0,4000000.0,14400000.0,14400000.0,10400000.0,72.22
Trekkies,5.0,375000.0,617172.0,617172.0,242172.0,39.24
Tremors,1.0,10000000.0,16667084.0,16667084.0,6667084.0,40.0
Triple 9,2.0,20000000.0,12639297.0,25943792.0,5943792.0,22.91
Trippinâ,5.0,3000000.0,9017070.0,9017070.0,6017070.0,66.73
Trois,2.0,200000.0,1161843.0,1161843.0,961843.0,82.79
Trolljegeren,6.0,3500000.0,253444.0,5706638.0,2206638.0,38.67
Trolls,11.0,125000000.0,153707064.0,344150134.0,219150134.0,63.68
Tron,7.0,17000000.0,26918576.0,26918576.0,9918576.0,36.85
Tron: Legacy,12.0,200000000.0,172062763.0,400062763.0,200062763.0,50.01
Tropa de Elite,9.0,6537890.0,8744.0,14319195.0,7781305.0,54.34
Tropic Thunder,8.0,90000000.0,110515313.0,191145256.0,101145256.0,52.92
Troy,5.0,150000000.0,133298577.0,484161265.0,334161265.0,69.02
True Grit,12.0,35000000.0,171243005.0,252276928.0,217276928.0,86.13
True Lies,7.0,100000000.0,146282411.0,365300000.0,265300000.0,72.63
Truth or Dare,4.0,3500000.0,41411015.0,95127344.0,91627344.0,96.32
Tsotsi,2.0,3000000.0,2912606.0,11537539.0,8537539.0,74.0
Tuck Everlasting,10.0,15000000.0,19161999.0,19344615.0,4344615.0,22.46
Tucker & Dale vs. Evil,9.0,5000000.0,223838.0,5476793.0,476793.0,8.71
Tumbleweeds,11.0,312000.0,1350248.0,1788168.0,1476168.0,82.55
Tupac Resurrection,11.0,300000.0,7718961.0,7808524.0,7508524.0,96.16
Turbo,7.0,135000000.0,83028130.0,286896578.0,151896578.0,52.94
Turistas,12.0,10000000.0,7027762.0,14321070.0,4321070.0,30.17
Twilight,11.0,37000000.0,192769854.0,402280159.0,365280159.0,90.8
Twilight Zone: The Movie,6.0,10000000.0,29500000.0,29500000.0,19500000.0,66.1
Twin Falls Idaho,7.0,500000.0,985341.0,1027228.0,527228.0,51.33
Twins,12.0,15000000.0,111936388.0,216600000.0,201600000.0,93.07
Twister,5.0,88000000.0,241688385.0,495700000.0,407700000.0,82.25
Two Can Play That Game,9.0,13000000.0,22235901.0,22391450.0,9391450.0,41.94
Two Girls and a Guy,4.0,1000000.0,2057193.0,2315026.0,1315026.0,56.8
Two Lovers,2.0,12000000.0,3149034.0,16349034.0,4349034.0,26.6
Two Weeks Notice,12.0,60000000.0,93354918.0,199043309.0,139043309.0,69.86
Tyler Perry's A Madea Christmas,12.0,25000000.0,52543354.0,52543354.0,27543354.0,52.42
Tyler Perry's Good Deeds,2.0,14000000.0,35025791.0,35579177.0,21579177.0,60.65
Tyler Perry's Madea's Witness Protection,6.0,20000000.0,65653242.0,66950887.0,46950887.0,70.13
Tyler Perryâs Boo 2! A Madea Halloween,10.0,20000000.0,47319572.0,47879572.0,27879572.0,58.23
Tyler Perryâs Boo! A Madea Halloween,10.0,20000000.0,73206343.0,73206343.0,53206343.0,72.68
U-571,4.0,62000000.0,77086030.0,127630030.0,65630030.0,51.42
U2 3D,1.0,15000000.0,12898847.0,26170402.0,11170402.0,42.68
UHF,7.0,5000000.0,6157157.0,6157157.0,1157157.0,18.79
Ulee's Gold,6.0,2700000.0,9054736.0,15600000.0,12900000.0,82.69
Ultraviolet,3.0,30000000.0,18522064.0,30962112.0,962112.0,3.11
Un ProphÃ¨te,2.0,13000000.0,2087720.0,19910624.0,6910624.0,34.71
Un long dimanche de fianÃ§ailles,11.0,55000000.0,6167817.0,69759296.0,14759296.0,21.16
Unbreakable,11.0,73243106.0,94999143.0,248099143.0,174856037.0,70.48
Unbroken,12.0,65000000.0,115637895.0,163527824.0,98527824.0,60.25
Uncle Drew,6.0,18000000.0,42469946.0,46527161.0,28527161.0,61.31
Under Siege 2: Dark Territory,7.0,60000000.0,50024083.0,104324083.0,44324083.0,42.49
Under the Tuscan Sun,9.0,18000000.0,43601508.0,57490024.0,39490024.0,68.69
Undercover Brother,5.0,25000000.0,38230435.0,40796145.0,15796145.0,38.72
Underworld,9.0,22000000.0,51970690.0,95708457.0,73708457.0,77.01
Underworld 3: Rise of the Lycans,1.0,35000000.0,45802315.0,89102315.0,54102315.0,60.72
Underworld: Awakening,1.0,70000000.0,62321039.0,160379930.0,90379930.0,56.35
Underworld: Blood Wars,1.0,35000000.0,30353973.0,81209222.0,46209222.0,56.9
Underworld: Evolution,1.0,45000000.0,62318875.0,113417762.0,68417762.0,60.32
Unfaithful,5.0,50000000.0,52752475.0,119114494.0,69114494.0,58.02
Unforgettable,4.0,12000000.0,11368012.0,16221211.0,4221211.0,26.02
Unforgiven,8.0,14400000.0,101157447.0,159157447.0,144757447.0,90.95
Unfriended,4.0,1000000.0,32789645.0,64364198.0,63364198.0,98.45
Unfriended: Dark Web,7.0,1000000.0,8866745.0,16434588.0,15434588.0,93.92
United 93,4.0,18000000.0,31567134.0,77635035.0,59635035.0,76.81
Unknown,2.0,40000000.0,63686397.0,136123083.0,96123083.0,70.61
Unplanned,3.0,6000000.0,18107621.0,18107621.0,12107621.0,66.86
Unsane,3.0,1500000.0,7690044.0,14244931.0,12744931.0,89.47
Unstoppable,11.0,95000000.0,81562942.0,165720921.0,70720921.0,42.67
Untraceable,1.0,35000000.0,28687835.0,52649951.0,17649951.0,33.52
Up,5.0,175000000.0,293004164.0,731463377.0,556463377.0,76.08
Up Close & Personal,3.0,60000000.0,51045801.0,100645801.0,40645801.0,40.38
Up in the Air,12.0,30000000.0,83823381.0,166842739.0,136842739.0,82.02
Upgrade,6.0,3000000.0,11977130.0,16553285.0,13553285.0,81.88
Urban Legend,9.0,14000000.0,38116707.0,72571864.0,58571864.0,80.71
Urban Legends: Final Cut,9.0,15000000.0,21468807.0,38574362.0,23574362.0,61.11
Urbania,9.0,225000.0,1032075.0,1032075.0,807075.0,78.2
Us,3.0,20000000.0,175006930.0,254210310.0,234210310.0,92.13
V for Vendetta,3.0,50000000.0,70511035.0,130214162.0,80214162.0,61.6
Vacation,7.0,31000000.0,58884188.0,102306500.0,71306500.0,69.7
Valentine,2.0,10000000.0,20384136.0,20384136.0,10384136.0,50.94
Valentine's Day,2.0,52000000.0,110485654.0,217569328.0,165569328.0,76.1
Valerian and the City of a Thousand Planets,7.0,180000000.0,40479370.0,215098356.0,35098356.0,16.32
Valiant,8.0,35000000.0,19478106.0,64188387.0,29188387.0,45.47
Valkyrie,12.0,90000000.0,83107829.0,203932174.0,113932174.0,55.87
Vampire in Brooklyn,10.0,14000000.0,19637147.0,19637147.0,5637147.0,28.71
Vampires,10.0,20000000.0,20268825.0,20268825.0,268825.0,1.33
Vampires Suck,8.0,20000000.0,36661504.0,81424988.0,61424988.0,75.44
Van Helsing,5.0,170000000.0,120150546.0,300150546.0,130150546.0,43.36
Vanilla Sky,12.0,70000000.0,100614858.0,202726605.0,132726605.0,65.47
Vantage Point,2.0,40000000.0,72266306.0,150886329.0,110886329.0,73.49
Varsity Blues,1.0,16000000.0,52894169.0,54294169.0,38294169.0,70.53
Veer-Zaara,11.0,7000000.0,2938532.0,7017859.0,17859.0,0.25
Venom,10.0,116000000.0,213511408.0,853628605.0,737628605.0,86.41
Venus,12.0,6000000.0,3347411.0,7818479.0,1818479.0,23.26
Vera Drake,10.0,11000000.0,3753806.0,13353855.0,2353855.0,17.63
Vertical Limit,12.0,75000000.0,68473360.0,213500000.0,138500000.0,64.87
Very Bad Things,11.0,10000000.0,9949470.0,21094974.0,11094974.0,52.6
Vice,12.0,60000000.0,47836282.0,70883171.0,10883171.0,15.35
Vicky Cristina Barcelona,8.0,16000000.0,23216709.0,104504817.0,88504817.0,84.69
Victoria and Abdul,9.0,21000000.0,22245070.0,68271146.0,47271146.0,69.24
Visages villages,10.0,1000000.0,952432.0,4015686.0,3015686.0,75.1
Viy,6.0,26000000.0,0.0,34246770.0,8246770.0,24.08
Volcano,4.0,90000000.0,47546796.0,120100000.0,30100000.0,25.06
Volver,11.0,9400000.0,12899867.0,87226613.0,77826613.0,89.22
W.,10.0,25100000.0,25534493.0,28575778.0,3475778.0,12.16
WALL-E,6.0,180000000.0,223808164.0,532508025.0,352508025.0,66.2
Wag the Dog,12.0,15000000.0,43057470.0,64252038.0,49252038.0,76.65
Waiting...,10.0,1125000.0,16124543.0,18673274.0,17548274.0,93.98
Waitress,5.0,1500000.0,19097550.0,22217183.0,20717183.0,93.25
Waking Ned Devine,11.0,3000000.0,24793251.0,55193251.0,52193251.0,94.56
Walk the Line,11.0,29000000.0,119519402.0,187707495.0,158707495.0,84.55
Walking and Talking,7.0,1000000.0,1287480.0,1615787.0,615787.0,38.11
Walking with Dinosaurs,12.0,80000000.0,36076121.0,123368842.0,43368842.0,35.15
Wall Street,12.0,16500000.0,43848100.0,43848100.0,27348100.0,62.37
Wall Street 2: Money Never Sleeps,9.0,70000000.0,52474616.0,137431619.0,67431619.0,49.07
Wallace & Gromit: The Curse of the Were-Rabbit,10.0,30000000.0,56068547.0,197593152.0,167593152.0,84.82
Waltz with Bashir,12.0,2000000.0,2283849.0,13912289.0,11912289.0,85.62
Wanted,6.0,75000000.0,134508551.0,342416460.0,267416460.0,78.1
War,8.0,25000000.0,22486409.0,40686409.0,15686409.0,38.55
War Dogs,8.0,50000000.0,43034523.0,86234503.0,36234503.0,42.02
War Horse,12.0,70000000.0,79883359.0,156815529.0,86815529.0,55.36
War Room,8.0,3000000.0,67790117.0,73975239.0,70975239.0,95.94
War and Peace,8.0,6000000.0,12500000.0,12524028.0,6524028.0,52.09
War for the Planet of the Apes,7.0,152000000.0,146880162.0,489592267.0,337592267.0,68.95
War of the Worlds,6.0,132000000.0,234280354.0,606836535.0,474836535.0,78.25
WarGames,6.0,12000000.0,74433837.0,74433837.0,62433837.0,83.88
Warcraft,6.0,160000000.0,47225655.0,425522281.0,265522281.0,62.4
Warlock,1.0,7000000.0,8824553.0,8824553.0,1824553.0,20.68
Warlock: The Armageddon,9.0,3000000.0,3902679.0,3902679.0,902679.0,23.13
Warm Bodies,2.0,30000000.0,66380662.0,115121608.0,85121608.0,73.94
Watchmen,3.0,138000000.0,107509799.0,186976250.0,48976250.0,26.19
Water,4.0,3000000.0,5529144.0,11322573.0,8322573.0,73.5
Water for Elephants,4.0,38000000.0,58709717.0,116809717.0,78809717.0,67.47
Waterworld,7.0,175000000.0,88246220.0,264246220.0,89246220.0,33.77
Wayne's World,2.0,20000000.0,121697323.0,183097323.0,163097323.0,89.08
We Are Your Friends,8.0,2000000.0,3591417.0,10153415.0,8153415.0,80.3
We Bought a Zoo,12.0,50000000.0,75624550.0,118729073.0,68729073.0,57.89
We Need to Talk About Kevin,1.0,7000000.0,1738692.0,10765283.0,3765283.0,34.98
We Own the Night,10.0,28000000.0,28563179.0,55307857.0,27307857.0,49.37
We Were Soldiers,3.0,70000000.0,78120196.0,114658262.0,44658262.0,38.95
We're the Millers,8.0,37000000.0,150394119.0,267816276.0,230816276.0,86.18
Wedding Crashers,7.0,40000000.0,209218368.0,283218368.0,243218368.0,85.88
Weekend,9.0,190000.0,484592.0,1577585.0,1387585.0,87.96
Welcome Home Roscoe Jenkins,2.0,27500000.0,42436517.0,43607627.0,16107627.0,36.94
Welcome to Dongmakgol,12.0,8000000.0,0.0,48000000.0,40000000.0,83.33
Welcome to the Dollhouse,5.0,800000.0,4198137.0,5034794.0,4234794.0,84.11
Wendy and Lucy,12.0,300000.0,865695.0,1416046.0,1116046.0,78.81
Werk ohne Autor,11.0,1400000.0,1303747.0,4331152.0,2931152.0,67.68
Wes Craven's New Nightmare,10.0,8000000.0,18090181.0,18090181.0,10090181.0,55.78
West Side Story,10.0,6000000.0,43700000.0,43700000.0,37700000.0,86.27
Whale Rider,6.0,4300000.0,20779666.0,39374600.0,35074600.0,89.08
What Happens in Vegas...,5.0,35000000.0,80277646.0,218535708.0,183535708.0,83.98
What Lies Beneath,7.0,90000000.0,155464351.0,288693989.0,198693989.0,68.83
What Men Want,2.0,20000000.0,54611903.0,69911903.0,49911903.0,71.39
What Women Want,12.0,65000000.0,182805123.0,374105123.0,309105123.0,82.63
What a Girl Wants,4.0,25000000.0,35990505.0,35990505.0,10990505.0,30.54
What the #$'! Do We Know,2.0,4000000.0,10941801.0,10941801.0,6941801.0,63.44
What to Expect When You're Expecting,5.0,37500000.0,41152203.0,88473016.0,50973016.0,57.61
What's Love Got to Do With It,6.0,15000000.0,39100956.0,39100956.0,24100956.0,61.64
What's Your Number?,9.0,20000000.0,14011084.0,30163785.0,10163785.0,33.7
What's the Worst That Could Happen?,6.0,30000000.0,32267774.0,38462071.0,8462071.0,22.0
Whatever Works,6.0,15000000.0,5306706.0,35106706.0,20106706.0,57.27
When Harry Met Sallyâ¦,7.0,16000000.0,92823546.0,92961960.0,76961960.0,82.79
When The Cat's Away,9.0,300000.0,1652472.0,2525984.0,2225984.0,88.12
When a Stranger Calls,2.0,15000000.0,47860214.0,67215435.0,52215435.0,77.68
When the Bough Breaks,9.0,10000000.0,29747603.0,30768449.0,20768449.0,67.5
When the Game Stands Tall,8.0,15000000.0,30127963.0,30138912.0,15138912.0,50.23
Where the Heart Is,4.0,15000000.0,33771174.0,40862054.0,25862054.0,63.29
While We're Young,3.0,10000000.0,7582065.0,17503828.0,7503828.0,42.87
Whip It,10.0,15000000.0,13077184.0,18889972.0,3889972.0,20.59
Whiplash,10.0,3300000.0,13092006.0,38969037.0,35669037.0,91.53
